horizon,kind,label,mode,family,n_paths,usable_blocks,median_sharpe,q1_sharpe,q3_sharpe,iqr_spread,frac_paths_positive,median_path_return,total_trades,insufficient,reason
long,pair,any(breakout+vwap_reversion),any,breakout+mean-reversion,21,7,0.14254628806586325,-0.3894913406611492,0.5616780292048333,0.9511693698659826,0.5714285714285714,-0.2344765143334464,52,False,
long,pair,all(breakout+obv_trend),all,breakout+volume-flow,21,7,0.32963607599948763,-0.085445902818965,1.3906462612804558,1.4760921640994207,0.6190476190476191,0.044672864447803606,26,False,
long,pair,any(breakout+obv_trend),any,breakout+volume-flow,21,7,0.5369177211096258,-0.12426352537140681,1.5768800265698573,1.701143551941264,0.7142857142857143,0.1959981005547411,90,False,
long,pair,all(bb_breakout+rsi),all,breakout+oscillator-reversion,21,7,0.0,-0.7435927007392502,0.0,0.7435927007392502,0.23809523809523808,0.0,4,True,only 4 trades across all blocks (floor 10)
long,pair,any(bb_breakout+rsi),any,breakout+oscillator-reversion,21,7,0.03780843296174682,-0.33146904967851337,1.35419185430523,1.6856609039837434,0.5238095238095238,-0.16820544435214269,38,False,
long,pair,all(bb_breakout+stochastic),all,breakout+oscillator-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(bb_breakout+stochastic),any,breakout+oscillator-reversion,21,7,0.14950009916200194,-0.32179114454178515,0.8498062858662019,1.171597430407987,0.5714285714285714,-0.1581756842148988,64,False,
long,pair,all(bb_breakout+bb_reversion),all,breakout+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(bb_breakout+bb_reversion),any,breakout+mean-reversion,21,7,-0.13173905606603828,-0.38137217122438294,1.0884552823986515,1.4698274536230345,0.42857142857142855,-0.3049884742961435,56,False,
long,pair,all(bb_breakout+zscore),all,breakout+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(bb_breakout+zscore),any,breakout+mean-reversion,21,7,-0.13173905606603828,-0.38137217122438294,1.0884552823986515,1.4698274536230345,0.42857142857142855,-0.3049884742961435,56,False,
long,pair,all(bb_breakout+vwap_reversion),all,breakout+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(bb_breakout+vwap_reversion),any,breakout+mean-reversion,21,7,-0.12133833713266627,-0.5124631716279782,0.7293011947534714,1.2417643663814495,0.47619047619047616,-0.46547626657112495,74,False,
long,pair,all(bb_breakout+obv_trend),all,breakout+volume-flow,21,7,-0.2745428706009139,-0.5337578704211124,1.4574875663549711,1.9912454367760835,0.42857142857142855,-0.2504034291569416,42,False,
long,pair,any(bb_breakout+obv_trend),any,breakout+volume-flow,21,7,0.6255130452983949,-0.09450577051879945,1.4370061356828063,1.5315119062016058,0.7142857142857143,0.29700528315626396,88,False,
long,pair,all(keltner+rsi),all,breakout+oscillator-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(keltner+rsi),any,breakout+oscillator-reversion,21,7,0.24873955100837775,-0.1937560057706834,1.564387434531065,1.7581434403017484,0.5714285714285714,-0.09583177628643158,40,False,
long,pair,all(keltner+stochastic),all,breakout+oscillator-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(keltner+stochastic),any,breakout+oscillator-reversion,21,7,0.25204218754535895,-0.2656340900825988,1.0675828760800583,1.3332169661626572,0.6190476190476191,-0.17451717849641313,64,False,
long,pair,all(keltner+bb_reversion),all,breakout+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(keltner+bb_reversion),any,breakout+mean-reversion,21,7,-0.08862236385003594,-0.35213005355283805,1.3938769381352873,1.7460069916881253,0.42857142857142855,-0.2978821491453527,58,False,
long,pair,all(keltner+zscore),all,breakout+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(keltner+zscore),any,breakout+mean-reversion,21,7,-0.08862236385003594,-0.35213005355283805,1.3938769381352873,1.7460069916881253,0.42857142857142855,-0.2978821491453527,58,False,
long,pair,all(keltner+vwap_reversion),all,breakout+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(keltner+vwap_reversion),any,breakout+mean-reversion,21,7,-0.1260177613392172,-0.7155367776555744,0.8303804719714912,1.5459172496270657,0.47619047619047616,-0.36639509186674557,80,False,
long,pair,all(keltner+obv_trend),all,breakout+volume-flow,21,7,0.006660871965227312,-0.5980652409837909,1.5606383170742535,2.1587035580580443,0.5238095238095238,-0.1458567180509277,44,False,
long,pair,any(keltner+obv_trend),any,breakout+volume-flow,21,7,0.6943252560607049,0.004004855817609367,1.5768800265698573,1.572875170752248,0.7619047619047619,0.35505723017514956,88,False,
long,pair,all(rsi+bb_reversion),all,oscillator-reversion+mean-reversion,21,7,0.21237143006237688,0.05641524131436645,0.48809422910638717,0.43167898779202074,0.8571428571428571,0.0,12,False,
long,pair,any(rsi+bb_reversion),any,oscillator-reversion+mean-reversion,21,7,0.21705232190904603,0.10831102291364592,0.4759447134625391,0.36763369054889317,0.8095238095238095,-0.015188638989365288,22,False,
long,pair,all(rsi+zscore),all,oscillator-reversion+mean-reversion,21,7,0.21237143006237688,0.05641524131436645,0.48809422910638717,0.43167898779202074,0.8571428571428571,0.0,12,False,
long,pair,any(rsi+zscore),any,oscillator-reversion+mean-reversion,21,7,0.21705232190904603,0.10831102291364592,0.4759447134625391,0.36763369054889317,0.8095238095238095,-0.015188638989365288,22,False,
long,pair,all(rsi+vwap_reversion),all,oscillator-reversion+mean-reversion,21,7,0.2688484830981101,0.0,0.5101734244664758,0.5101734244664758,0.7142857142857143,0.034186271054839734,14,False,
long,pair,any(rsi+vwap_reversion),any,oscillator-reversion+mean-reversion,21,7,-0.10640364540489486,-0.34745376206703515,0.18198992459993737,0.5294436866669725,0.47619047619047616,-0.3214483913300824,50,False,
long,pair,all(rsi+obv_trend),all,oscillator-reversion+volume-flow,21,7,0.38407060540939103,-0.2642626615932965,0.8605022026159596,1.124764864209256,0.5714285714285714,0.07072586776829826,22,False,
long,pair,any(rsi+obv_trend),any,oscillator-reversion+volume-flow,21,7,0.7476342191485807,0.22184005071832916,1.7116564040497646,1.4898163533314355,0.9047619047619048,0.4461280818542501,86,False,
long,pair,all(stochastic+bb_reversion),all,oscillator-reversion+mean-reversion,21,7,0.17034980129593308,-0.14854063825239122,0.4406447132831668,0.5891853515355581,0.6666666666666666,-0.016614338951618457,22,False,
long,pair,any(stochastic+bb_reversion),any,oscillator-reversion+mean-reversion,21,7,0.2404718332002586,-0.05235490629829469,0.5500934674658767,0.6024483737641714,0.7142857142857143,-0.08563500238700616,36,False,
long,pair,all(stochastic+zscore),all,oscillator-reversion+mean-reversion,21,7,0.17034980129593308,-0.14854063825239122,0.4406447132831668,0.5891853515355581,0.6666666666666666,-0.016614338951618457,22,False,
long,pair,any(stochastic+zscore),any,oscillator-reversion+mean-reversion,21,7,0.2404718332002586,-0.05235490629829469,0.5500934674658767,0.6024483737641714,0.7142857142857143,-0.08563500238700616,36,False,
long,pair,all(stochastic+vwap_reversion),all,oscillator-reversion+mean-reversion,21,7,0.21581683680028363,-0.30603894938254617,0.5716599222572598,0.877698871639806,0.6190476190476191,-0.05465054704996408,40,False,
long,pair,any(stochastic+vwap_reversion),any,oscillator-reversion+mean-reversion,21,7,-0.109473831653488,-0.4244144075768105,0.2483735989896315,0.672788006566442,0.47619047619047616,-0.29721527551600857,48,False,
long,pair,all(stochastic+obv_trend),all,oscillator-reversion+volume-flow,21,7,0.5392584385128619,0.27775350788501324,0.9785863153839727,0.7008328074989594,0.8571428571428571,0.10893677567167992,46,False,
long,pair,any(stochastic+obv_trend),any,oscillator-reversion+volume-flow,21,7,0.8116754963205796,0.08945414987482421,1.4077422774401804,1.3182881275653562,0.7619047619047619,0.5135503557035881,84,False,
long,pair,all(bb_reversion+obv_trend),all,mean-reversion+volume-flow,21,7,0.1938704553764375,-0.15641780814257888,0.5337074836019631,0.690125291744542,0.5714285714285714,0.016678452594896642,28,False,
long,pair,any(bb_reversion+obv_trend),any,mean-reversion+volume-flow,21,7,0.6639115858624287,0.029001452815170334,1.4149622333383134,1.385960780523143,0.7619047619047619,0.28494407793544974,92,False,
long,pair,all(zscore+obv_trend),all,mean-reversion+volume-flow,21,7,0.1938704553764375,-0.15641780814257888,0.5337074836019631,0.690125291744542,0.5714285714285714,0.016678452594896642,28,False,
long,pair,any(zscore+obv_trend),any,mean-reversion+volume-flow,21,7,0.6639115858624287,0.029001452815170334,1.4149622333383134,1.385960780523143,0.7619047619047619,0.28494407793544974,92,False,
long,pair,all(vwap_reversion+obv_trend),all,mean-reversion+volume-flow,21,7,0.3166739159264433,-0.047340149635929245,0.8195387115962348,0.8668788612321641,0.6666666666666666,0.05845370336022793,60,False,
long,pair,any(vwap_reversion+obv_trend),any,mean-reversion+volume-flow,21,7,0.376483038998163,-0.3354754249109814,1.2086616053516621,1.5441370302626436,0.6190476190476191,-0.03209909700960745,78,False,
long,triple,all(ma_crossover+ts_momentum+sma_regime),all,trend+momentum+regime-filter,21,7,0.1796315633389154,0.0,1.2705946811516255,1.2705946811516255,0.6190476190476191,-0.01178592113763599,32,False,
long,triple,vote(ma_crossover+ts_momentum+sma_regime),vote,trend+momentum+regime-filter,21,7,0.41952753134996545,-0.591948081613806,1.3862646073095013,1.9782126889233074,0.5238095238095238,0.0811683485099417,415,False,
long,triple,all(ma_crossover+ts_momentum+breakout),all,trend+momentum+breakout,21,7,0.024435204424405155,-0.20137008593701974,1.4831914519416771,1.684561537878697,0.5238095238095238,0.0,18,False,
long,triple,vote(ma_crossover+ts_momentum+breakout),vote,trend+momentum+breakout,21,7,0.28734506258261744,-0.5539687958171496,1.3005366273269963,1.854505423144146,0.5238095238095238,0.017427239353030366,722,False,
long,triple,all(ma_crossover+ts_momentum+rsi),all,trend+momentum+oscillator-reversion,21,7,0.0,0.0,1.4419791733136254,1.4419791733136254,0.2857142857142857,0.0,2,True,only 2 trades across all blocks (floor 10)
long,triple,vote(ma_crossover+ts_momentum+rsi),vote,trend+momentum+oscillator-reversion,21,7,0.3270743463944171,-0.2837204478312631,1.3432004775888768,1.62692092542014,0.5714285714285714,0.056190216819579364,1182,False,
long,triple,all(ma_crossover+ts_momentum+zscore),all,trend+momentum+mean-reversion,21,7,-0.759463224786342,-1.1625017236032371,0.0,1.1625017236032371,0.0,-0.12975926108098534,10,False,
long,triple,vote(ma_crossover+ts_momentum+zscore),vote,trend+momentum+mean-reversion,21,7,0.39657906901591716,-0.3481520524771375,1.4702841002363456,1.8184361527134831,0.5238095238095238,0.1037616343958161,1168,False,
long,triple,all(ma_crossover+ts_momentum+obv_trend),all,trend+momentum+volume-flow,21,7,0.4104448811835819,0.0,1.6477269845867846,1.6477269845867846,0.6666666666666666,0.09882560751215652,46,False,
long,triple,vote(ma_crossover+ts_momentum+obv_trend),vote,trend+momentum+volume-flow,21,7,0.16301514954500418,-0.40837329029686575,1.5179765307244004,1.9263498210212662,0.5714285714285714,-0.030599020556959178,882,False,
long,triple,all(ma_crossover+sma_regime+breakout),all,trend+regime-filter+breakout,21,7,0.35065190241273436,0.0,1.3916934936215484,1.3916934936215484,0.6190476190476191,0.07806184380624814,16,False,
long,triple,vote(ma_crossover+sma_regime+breakout),vote,trend+regime-filter+breakout,21,7,0.19019429986720526,-0.4332182056626237,1.2517600102943625,1.6849782159569862,0.5238095238095238,-0.039945723577967884,632,False,
long,triple,all(ma_crossover+sma_regime+rsi),all,trend+regime-filter+oscillator-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(ma_crossover+sma_regime+rsi),vote,trend+regime-filter+oscillator-reversion,21,7,0.33888538436024257,-0.11766904960543244,1.56610775034088,1.6837767999463125,0.7142857142857143,0.06516041749201706,1133,False,
long,triple,all(ma_crossover+sma_regime+zscore),all,trend+regime-filter+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(ma_crossover+sma_regime+zscore),vote,trend+regime-filter+mean-reversion,21,7,0.18074675968205428,-0.13622008510038883,1.437567510497862,1.5737875955982508,0.5714285714285714,-0.025413119682458962,1149,False,
long,triple,all(ma_crossover+sma_regime+obv_trend),all,trend+regime-filter+volume-flow,21,7,0.5068914262254338,0.30326644227276117,1.700114448041272,1.3968480057685109,0.8095238095238095,0.17976886039044304,42,False,
long,triple,vote(ma_crossover+sma_regime+obv_trend),vote,trend+regime-filter+volume-flow,21,7,0.2081582452993522,-0.12725657269563487,1.6200839884464908,1.7473405611421258,0.6190476190476191,-0.007502664188294705,771,False,
long,triple,all(ma_crossover+breakout+rsi),all,trend+breakout+oscillator-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(ma_crossover+breakout+rsi),vote,trend+breakout+oscillator-reversion,21,7,0.1911296477055931,-0.03688610236327749,1.431018399758684,1.4679045021219614,0.7142857142857143,0.019924925340142785,1210,False,
long,triple,all(ma_crossover+breakout+zscore),all,trend+breakout+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(ma_crossover+breakout+zscore),vote,trend+breakout+mean-reversion,21,7,0.030015455427824363,-0.17772256868937297,1.40127610537835,1.5789986740677229,0.5238095238095238,-0.05746621728096457,1227,False,
long,triple,all(ma_crossover+breakout+obv_trend),all,trend+breakout+volume-flow,21,7,0.38166009696074527,0.0,1.6361047093004584,1.6361047093004584,0.7142857142857143,0.08852009264530758,16,False,
long,triple,vote(ma_crossover+breakout+obv_trend),vote,trend+breakout+volume-flow,21,7,0.25240828106258295,-0.13205278280355998,1.4095526525871878,1.5416054353907478,0.6666666666666666,0.02486427707915917,897,False,
long,triple,all(ma_crossover+rsi+zscore),all,trend+oscillator-reversion+mean-reversion,21,7,0.0,0.0,1.4419791733136254,1.4419791733136254,0.2857142857142857,0.0,2,True,only 2 trades across all blocks (floor 10)
long,triple,vote(ma_crossover+rsi+zscore),vote,trend+oscillator-reversion+mean-reversion,21,7,0.2999237031725953,0.01620860548944971,0.8254795457972616,0.8092709403078119,0.7619047619047619,0.0584848954335897,1144,False,
long,triple,all(ma_crossover+rsi+obv_trend),all,trend+oscillator-reversion+volume-flow,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(ma_crossover+rsi+obv_trend),vote,trend+oscillator-reversion+volume-flow,21,7,0.5806954888352313,0.05537746681084402,1.5415598005127797,1.4861823337019358,0.8095238095238095,0.18516688664704883,1381,False,
long,triple,all(ma_crossover+zscore+obv_trend),all,trend+mean-reversion+volume-flow,21,7,-0.9112432672618168,-0.9139267642251557,0.0,0.9139267642251557,0.0,-0.02200489932751304,4,True,only 4 trades across all blocks (floor 10)
long,triple,vote(ma_crossover+zscore+obv_trend),vote,trend+mean-reversion+volume-flow,21,7,0.24678193301605736,-0.04680956444402003,1.5707369224793657,1.6175464869233858,0.7142857142857143,0.025413447349102336,1443,False,
long,triple,all(ts_momentum+sma_regime+breakout),all,momentum+regime-filter+breakout,21,7,0.0,-0.3873593911735472,1.428595095128896,1.815954486302443,0.47619047619047616,0.0,26,False,
long,triple,vote(ts_momentum+sma_regime+breakout),vote,momentum+regime-filter+breakout,21,7,0.12697174921015722,-0.3400575338370801,1.6838698082886627,2.023927342125743,0.5238095238095238,-0.04790103755296404,690,False,
long,triple,all(ts_momentum+sma_regime+rsi),all,momentum+regime-filter+oscillator-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(ts_momentum+sma_regime+rsi),vote,momentum+regime-filter+oscillator-reversion,21,7,0.21037939358094185,-0.19060852034026957,1.841089921373045,2.0316984417133144,0.6666666666666666,-0.009554718350871738,1185,False,
long,triple,all(ts_momentum+sma_regime+zscore),all,momentum+regime-filter+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(ts_momentum+sma_regime+zscore),vote,momentum+regime-filter+mean-reversion,21,7,0.18757888634511743,-0.29077321293957226,1.7932740400661782,2.0840472530057506,0.5238095238095238,-0.018479076320511822,1222,False,
long,triple,all(ts_momentum+sma_regime+obv_trend),all,momentum+regime-filter+volume-flow,21,7,0.38302768790709535,0.0,1.9420908365184486,1.9420908365184486,0.7142857142857143,0.09937266056294303,54,False,
long,triple,vote(ts_momentum+sma_regime+obv_trend),vote,momentum+regime-filter+volume-flow,21,7,0.1858865983637176,-0.19981916680519415,1.6941781696420066,1.8939973364472007,0.6666666666666666,0.004910868305619598,790,False,
long,triple,all(ts_momentum+breakout+rsi),all,momentum+breakout+oscillator-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(ts_momentum+breakout+rsi),vote,momentum+breakout+oscillator-reversion,21,7,0.2351193527957475,-0.23792273495305247,1.6307213250472297,1.868644060000282,0.6190476190476191,0.020821606664973125,1231,False,
long,triple,all(ts_momentum+breakout+zscore),all,momentum+breakout+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(ts_momentum+breakout+zscore),vote,momentum+breakout+mean-reversion,21,7,0.10463525281209342,-0.315368189783263,1.613035961951032,1.928404151734295,0.5714285714285714,-0.042352625589752946,1269,False,
long,triple,all(ts_momentum+breakout+obv_trend),all,momentum+breakout+volume-flow,21,7,0.042305942594433106,-0.07332220072150311,1.6468249162178732,1.7201471169393763,0.5238095238095238,0.0,30,False,
long,triple,vote(ts_momentum+breakout+obv_trend),vote,momentum+breakout+volume-flow,21,7,0.383943114773152,-0.1892210585012104,1.602598307637546,1.7918193661387565,0.6190476190476191,0.1025787667180027,887,False,
long,triple,all(ts_momentum+rsi+zscore),all,momentum+oscillator-reversion+mean-reversion,21,7,0.0,0.0,1.4991825216700254,1.4991825216700254,0.2857142857142857,0.0,2,True,only 2 trades across all blocks (floor 10)
long,triple,vote(ts_momentum+rsi+zscore),vote,momentum+oscillator-reversion+mean-reversion,21,7,0.21524181496487363,-0.08189430426499986,0.9886019388431708,1.0704962431081706,0.6666666666666666,0.028824718943545324,1184,False,
long,triple,all(ts_momentum+rsi+obv_trend),all,momentum+oscillator-reversion+volume-flow,21,7,0.0,0.0,0.8595805084563238,0.8595805084563238,0.2857142857142857,0.0,4,True,only 4 trades across all blocks (floor 10)
long,triple,vote(ts_momentum+rsi+obv_trend),vote,momentum+oscillator-reversion+volume-flow,21,7,0.5636019515445982,-0.05119893498369167,1.643738787048414,1.6949377220321056,0.7142857142857143,0.21389083668666675,1364,False,
long,triple,all(ts_momentum+zscore+obv_trend),all,momentum+mean-reversion+volume-flow,21,7,0.0,-0.2656203858736678,0.0,0.2656203858736678,0.23809523809523808,0.0,8,True,only 8 trades across all blocks (floor 10)
long,triple,vote(ts_momentum+zscore+obv_trend),vote,momentum+mean-reversion+volume-flow,21,7,0.4248931119233845,-0.037707240656639496,1.6577373922575271,1.6954446329141666,0.7142857142857143,0.12241553342174138,1449,False,
long,triple,all(sma_regime+breakout+rsi),all,regime-filter+breakout+oscillator-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(sma_regime+breakout+rsi),vote,regime-filter+breakout+oscillator-reversion,21,7,0.28607963826407945,-0.014293534368446987,1.6892820459670734,1.7035755803355204,0.7142857142857143,0.05317315373690645,1171,False,
long,triple,all(sma_regime+breakout+zscore),all,regime-filter+breakout+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(sma_regime+breakout+zscore),vote,regime-filter+breakout+mean-reversion,21,7,0.07344446118582128,-0.05291432495233875,1.6732955911272223,1.726209916079561,0.6666666666666666,-0.03210029475816023,1243,False,
long,triple,all(sma_regime+breakout+obv_trend),all,regime-filter+breakout+volume-flow,21,7,0.2134146656455622,-0.16250650573291045,1.5738489649897827,1.7363554707226931,0.5238095238095238,0.0,24,False,
long,triple,vote(sma_regime+breakout+obv_trend),vote,regime-filter+breakout+volume-flow,21,7,0.38343597262522905,-0.04377498768496143,1.644830424098037,1.6886054117829983,0.7142857142857143,0.09393413966077868,763,False,
long,triple,all(sma_regime+rsi+zscore),all,regime-filter+oscillator-reversion+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(sma_regime+rsi+zscore),vote,regime-filter+oscillator-reversion+mean-reversion,21,7,0.3237608070760593,0.18085349957293453,1.1785580231789816,0.9977045236060471,0.7619047619047619,0.06644587631912979,1198,False,
long,triple,all(sma_regime+rsi+obv_trend),all,regime-filter+oscillator-reversion+volume-flow,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(sma_regime+rsi+obv_trend),vote,regime-filter+oscillator-reversion+volume-flow,21,7,0.5888286134019628,0.23481324241255197,1.7362228586348099,1.5014096162222579,0.7619047619047619,0.190083669595567,1283,False,
long,triple,all(sma_regime+zscore+obv_trend),all,regime-filter+mean-reversion+volume-flow,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(sma_regime+zscore+obv_trend),vote,regime-filter+mean-reversion+volume-flow,21,7,0.5124377290759635,0.04923189371712964,1.7516343074832705,1.7024024137661409,0.7619047619047619,0.17642008481289229,1398,False,
long,triple,all(breakout+rsi+zscore),all,breakout+oscillator-reversion+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(breakout+rsi+zscore),vote,breakout+oscillator-reversion+mean-reversion,21,7,0.3094252962807501,-0.03579754797828264,0.8605288600501027,0.8963264080283853,0.7142857142857143,0.06114022224814897,1009,False,
long,triple,all(breakout+rsi+obv_trend),all,breakout+oscillator-reversion+volume-flow,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(breakout+rsi+obv_trend),vote,breakout+oscillator-reversion+volume-flow,21,7,0.5895827298484403,0.0691618451485926,1.4824095858012725,1.4132477406526798,0.8095238095238095,0.2003913270865818,1158,False,
long,triple,all(breakout+zscore+obv_trend),all,breakout+mean-reversion+volume-flow,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,triple,vote(breakout+zscore+obv_trend),vote,breakout+mean-reversion+volume-flow,21,7,0.44562930752138424,-0.043023489506342716,1.492973707852151,1.5359971973584936,0.7142857142857143,0.1383857667590056,1271,False,
long,triple,all(rsi+zscore+obv_trend),all,oscillator-reversion+mean-reversion+volume-flow,21,7,0.4745048965374026,-0.33797023502830137,0.6743955328161706,1.012365767844472,0.5714285714285714,0.007355550537148758,10,False,
long,triple,vote(rsi+zscore+obv_trend),vote,oscillator-reversion+mean-reversion+volume-flow,21,7,0.732278855489911,0.15245203609016136,1.0977441252452647,0.9452920891551033,0.8095238095238095,0.20378205088279389,1215,False,
