a,b,family_a,family_b,cross_family,corr,agree_active,agree_all,redundant
ts_momentum,voltarget,momentum,risk-overlay,True,0.6214641834498575,0.686411149825784,0.833743842364532,False
zscore,grid,mean-reversion,mean-reversion,False,0.6184735512006365,0.480225988700565,0.7167487684729064,False
ts_momentum,garch_voltarget,momentum,risk-overlay,True,0.6179860252802543,0.686411149825784,0.833743842364532,False
sma_regime,vol_regime,regime-filter,regime-filter,False,0.6140362755217812,0.514367816091954,0.791871921182266,False
keltner,ichimoku,breakout,trend,True,0.6139676329615088,0.5110356536502547,0.8226600985221675,False
vwap_reversion,zscore,mean-reversion,mean-reversion,False,0.5979937532278957,0.5439698492462312,0.7764778325123153,False
ts_momentum,ichimoku,momentum,trend,True,0.5936985807236205,0.5961538461538461,0.7931034482758621,False
sma_regime,ma_ribbon,regime-filter,trend,True,0.589538954532812,0.5245901639344263,0.625,False
bb_breakout,adx_trend,breakout,regime-filter,True,0.5783698543399199,0.5009784735812133,0.8429802955665024,False
ma_ribbon,atr_sized,trend,risk-overlay,True,0.5775755288168336,0.5245901639344263,0.625,False
macd,dual_momentum,trend,momentum,True,0.5708381828414457,0.6514399205561072,0.7838669950738916,False
keltner,ma_ribbon,breakout,trend,True,0.5671438483464524,0.2529832935560859,0.42179802955665024,False
obv_trend,dual_momentum,volume-flow,momentum,True,0.5650085245944284,0.6353305785123967,0.7826354679802956,False
bb_breakout,dual_momentum,breakout,momentum,True,0.5622986299929473,0.5122549019607843,0.7549261083743842,False
bb_breakout,ichimoku,breakout,trend,True,0.5598744915271309,0.5240963855421686,0.8054187192118226,False
macd,obv_trend,trend,volume-flow,True,0.557774729201181,0.6415841584158416,0.7770935960591133,False
ma_crossover,sma_regime,trend,regime-filter,True,0.555161501666637,0.6037527593818984,0.7789408866995073,False
breakout,adx_trend,breakout,regime-filter,True,0.552975163652086,0.4672,0.7949507389162561,False
bb_reversion,stochastic,mean-reversion,oscillator-reversion,True,0.5513422993056891,0.5176282051282052,0.8146551724137931,False
adx_trend,ma_ribbon,regime-filter,trend,True,0.5504352559736176,0.24822695035460993,0.4125615763546798,False
breakout,sma_regime,breakout,regime-filter,True,0.5488448019801742,0.5663824604141291,0.7807881773399015,False
breakout,atr_sized,breakout,risk-overlay,True,0.5479172618164313,0.5663824604141291,0.7807881773399015,False
keltner,sma_regime,breakout,regime-filter,True,0.5478361486729778,0.4423897581792319,0.7586206896551724,False
adx_trend,ichimoku,regime-filter,trend,True,0.545931576436172,0.46416938110749184,0.7974137931034483,False
