a,b,family_a,family_b,cross_family,corr,agree_active,agree_all,redundant
grid,hurst_switch,mean-reversion,regime-filter,True,0.037765367579884114,0.009389671361502348,0.4802955665024631,False
ma_crossover,hurst_switch,trend,regime-filter,True,0.03556116593930137,0.010624169986719787,0.541256157635468,False
rsi,hurst_switch,oscillator-reversion,regime-filter,True,0.03197224499907494,0.012738853503184714,0.8091133004926109,False
rsi,ou_reversion,oscillator-reversion,mean-reversion,True,0.023411045056102024,0.04456824512534819,0.7887931034482759,False
rsi,macd,oscillator-reversion,trend,True,0.0015054871585116173,0.16056910569105692,0.49137931034482757,False
ichimoku,hurst_switch,trend,regime-filter,True,-0.009242046067228157,0.006309148264984227,0.6120689655172413,False
sma_regime,hurst_switch,sma-gated,regime-filter,True,-0.011411560757994314,0.006321112515802781,0.5160098522167488,False
macd,atr_sized,trend,sma-gated,True,-0.013339428522676248,0.308562197092084,0.4729064039408867,False
macd,ma_ribbon,trend,trend,False,-0.015102002600835327,0.42676944639103015,0.4963054187192118,False
ou_reversion,hurst_switch,mean-reversion,regime-filter,True,-0.0181747084556226,0.0,0.9501231527093597,False
hurst_switch,vol_regime,regime-filter,regime-filter,False,-0.01865364829110589,0.004597701149425287,0.7333743842364532,False
ma_ribbon,hurst_switch,trend,regime-filter,True,-0.02031267200690655,0.006644518272425249,0.26354679802955666,False
macd,ichimoku,trend,trend,False,-0.02341892146553152,0.2724107919930374,0.4852216748768473,False
voltarget,hurst_switch,sma-gated,regime-filter,True,-0.02433292304590333,0.006321112515802781,0.5160098522167488,False
hurst_switch,garch_voltarget,regime-filter,sma-gated,True,-0.026150620170259268,0.006321112515802781,0.5160098522167488,False
hurst_switch,atr_sized,regime-filter,sma-gated,True,-0.028511584980434903,0.006321112515802781,0.5160098522167488,False
ts_momentum,hurst_switch,momentum,regime-filter,True,-0.02982468381109568,0.004819277108433735,0.49137931034482757,False
macd,vol_regime,trend,regime-filter,True,-0.0358239407531038,0.195260663507109,0.4772167487684729,False
