horizon,size,mode,a,b,corr,agree_active,both_flat,redundant
long,2,vote,vote(bb_reversion+vwap_reversion),vote(zscore+vwap_reversion),0.9999999999999999,1.0,False,True
long,2,vote,vote(bb_reversion+ou_reversion),vote(zscore+ou_reversion),1.0,1.0,False,True
long,2,vote,vote(bb_reversion+obv_trend),vote(zscore+obv_trend),0.9999999999999999,1.0,False,True
long,3,all,all(ma_crossover+macd+bb_breakout),all(ma_crossover+macd+keltner),0.9244107722886821,0.8745098039215686,False,True
long,3,all,all(ma_crossover+macd+bb_reversion),all(ma_crossover+macd+zscore),,,True,True
long,3,all,all(ma_crossover+ma_ribbon+bb_breakout),all(ma_crossover+ma_ribbon+keltner),0.9292608467992628,0.8442367601246106,False,True
long,3,all,all(ma_crossover+ma_ribbon+bb_reversion),all(ma_crossover+ma_ribbon+zscore),0.9999999999999999,1.0,False,True
long,3,all,all(ma_crossover+ichimoku+bb_breakout),all(ma_crossover+ichimoku+keltner),0.9171076447078814,0.8685897435897436,False,True
long,3,all,all(ma_crossover+ichimoku+bb_reversion),all(ma_crossover+ichimoku+zscore),,,True,True
long,3,all,all(ma_crossover+ts_momentum+bb_breakout),all(ma_crossover+ts_momentum+keltner),0.8990839127763025,0.8383838383838383,False,True
long,3,all,all(ma_crossover+ts_momentum+bb_reversion),all(ma_crossover+ts_momentum+zscore),1.0,1.0,False,True
long,3,all,all(ma_crossover+dual_momentum+bb_breakout),all(ma_crossover+dual_momentum+keltner),0.9057924801332886,0.8475177304964538,False,True
long,3,all,all(ma_crossover+dual_momentum+bb_reversion),all(ma_crossover+dual_momentum+zscore),,,True,True
long,3,all,all(ma_crossover+sma_regime+bb_breakout),all(ma_crossover+sma_regime+keltner),0.9009195775601812,0.8442367601246106,False,True
long,3,all,all(ma_crossover+sma_regime+bb_reversion),all(ma_crossover+sma_regime+zscore),,,True,True
long,3,all,all(ma_crossover+adx_trend+bb_breakout),all(ma_crossover+adx_trend+keltner),0.9958132060496767,0.9923076923076923,False,True
long,3,all,all(ma_crossover+adx_trend+bb_reversion),all(ma_crossover+adx_trend+zscore),,,True,True
long,3,all,all(ma_crossover+hurst_switch+bb_breakout),all(ma_crossover+hurst_switch+keltner),0.9999999999999998,1.0,False,True
long,3,all,all(ma_crossover+hurst_switch+bb_reversion),all(ma_crossover+hurst_switch+zscore),0.9999999999999999,1.0,False,True
long,3,all,all(ma_crossover+vol_regime+bb_breakout),all(ma_crossover+vol_regime+keltner),0.8947118867327508,0.8223350253807107,False,True
long,3,all,all(ma_crossover+vol_regime+bb_reversion),all(ma_crossover+vol_regime+zscore),,,True,True
long,3,all,all(ma_crossover+breakout+bb_breakout),all(ma_crossover+breakout+keltner),0.9747439517502963,0.9581749049429658,False,True
long,3,all,all(ma_crossover+breakout+bb_reversion),all(ma_crossover+breakout+zscore),,,True,True
long,3,all,all(ma_crossover+bb_breakout+rsi),all(ma_crossover+keltner+rsi),,,True,True
long,3,all,all(ma_crossover+bb_breakout+stochastic),all(ma_crossover+keltner+stochastic),,,True,True
long,3,all,all(ma_crossover+bb_breakout+bb_reversion),all(ma_crossover+bb_breakout+zscore),,,True,True
long,3,all,all(ma_crossover+bb_breakout+bb_reversion),all(ma_crossover+keltner+bb_reversion),,,True,True
long,3,all,all(ma_crossover+bb_breakout+bb_reversion),all(ma_crossover+keltner+zscore),,,True,True
long,3,all,all(ma_crossover+bb_breakout+zscore),all(ma_crossover+keltner+bb_reversion),,,True,True
long,3,all,all(ma_crossover+bb_breakout+zscore),all(ma_crossover+keltner+zscore),,,True,True
long,3,all,all(ma_crossover+keltner+bb_reversion),all(ma_crossover+keltner+zscore),,,True,True
long,3,all,all(ma_crossover+bb_breakout+vwap_reversion),all(ma_crossover+keltner+vwap_reversion),,,True,True
long,3,all,all(ma_crossover+bb_breakout+ou_reversion),all(ma_crossover+keltner+ou_reversion),,,True,True
long,3,all,all(ma_crossover+bb_breakout+obv_trend),all(ma_crossover+keltner+obv_trend),0.9307515776825703,0.8888888888888888,False,True
long,3,all,all(ma_crossover+rsi+bb_reversion),all(ma_crossover+rsi+zscore),1.0,1.0,False,True
long,3,all,all(ma_crossover+stochastic+bb_reversion),all(ma_crossover+stochastic+zscore),0.9999999999999999,1.0,False,True
long,3,all,all(ma_crossover+bb_reversion+vwap_reversion),all(ma_crossover+zscore+vwap_reversion),0.9999999999999999,1.0,False,True
long,3,all,all(ma_crossover+bb_reversion+ou_reversion),all(ma_crossover+zscore+ou_reversion),1.0,1.0,False,True
long,3,all,all(ma_crossover+bb_reversion+obv_trend),all(ma_crossover+zscore+obv_trend),1.0,1.0,False,True
long,3,all,all(macd+ma_ribbon+bb_breakout),all(macd+ma_ribbon+keltner),0.9344429143582892,0.8023809523809524,False,True
long,3,all,all(macd+ma_ribbon+bb_reversion),all(macd+ma_ribbon+zscore),1.0,1.0,False,True
long,3,all,all(macd+ichimoku+bb_breakout),all(macd+ichimoku+keltner),0.9362832684746042,0.8976897689768977,False,True
long,3,all,all(macd+ichimoku+bb_reversion),all(macd+ichimoku+zscore),,,True,True
long,3,all,all(macd+ts_momentum+bb_breakout),all(macd+ts_momentum+keltner),0.8924971797812375,0.8271186440677966,False,True
long,3,all,all(macd+ts_momentum+bb_reversion),all(macd+ts_momentum+zscore),0.9999999999999998,1.0,False,True
long,3,all,all(macd+dual_momentum+bb_breakout),all(macd+dual_momentum+keltner),0.8545253763562798,0.7971360381861575,False,True
long,3,all,all(macd+dual_momentum+bb_reversion),all(macd+dual_momentum+zscore),1.0,1.0,False,True
