a,b,family_a,family_b,cross_family,corr,agree_active,agree_all,redundant
macd,vol_regime,trend,regime-filter,True,-0.0887655651600614,0.20622222222222222,0.4501231527093596,False
macd,voltarget,trend,sma-gated,True,-0.09642379498551104,0.31278890600924497,0.45073891625615764,False
macd,hurst_switch,trend,regime-filter,True,-0.09717629976930077,0.012429378531073447,0.4618226600985222,False
macd,garch_voltarget,trend,sma-gated,True,-0.09951008251846499,0.31278890600924497,0.45073891625615764,False
macd,sma_regime,trend,sma-gated,True,-0.10118892262777832,0.31278890600924497,0.45073891625615764,False
macd,ts_momentum,trend,momentum,True,-0.1777184831523325,0.31597975415762836,0.41748768472906406,False
macd,zscore,trend,mean-reversion,True,-0.19747216174054882,0.14210061782877317,0.4014778325123153,False
macd,stochastic,trend,oscillator-reversion,True,-0.19867305787623912,0.18174204355108878,0.3983990147783251,False
macd,bb_reversion,trend,mean-reversion,True,-0.20385022814714215,0.14223002633889376,0.3983990147783251,False
rsi,dual_momentum,oscillator-reversion,momentum,True,-0.2257804859282866,0.15167095115681234,0.39039408866995073,False
stochastic,vol_regime,oscillator-reversion,regime-filter,True,-0.23513038733584596,0.0931422722620266,0.4544334975369458,False
zscore,adx_trend,mean-reversion,regime-filter,True,-0.25042337032868867,0.0,0.583743842364532,False
bb_reversion,adx_trend,mean-reversion,regime-filter,True,-0.2531416693191114,0.0,0.5794334975369458,False
rsi,adx_trend,oscillator-reversion,regime-filter,True,-0.2690436407527685,0.002699055330634278,0.5449507389162561,False
ma_crossover,macd,trend,trend,False,-0.2792488611513576,0.23973607038123168,0.36145320197044334,False
ts_momentum,zscore,momentum,mean-reversion,True,-0.287883736300983,0.13029576338928858,0.33004926108374383,False
ma_crossover,stochastic,trend,oscillator-reversion,True,-0.2890037638164886,0.1463614063777596,0.35714285714285715,False
stochastic,adx_trend,oscillator-reversion,regime-filter,True,-0.2965781645941198,0.0,0.5116995073891626,False
bb_reversion,ts_momentum,mean-reversion,momentum,True,-0.29821270995738314,0.12957074721780604,0.32573891625615764,False
macd,vwap_reversion,trend,mean-reversion,True,-0.3026083301690479,0.16992952231793265,0.3472906403940887,False
ma_crossover,zscore,trend,mean-reversion,True,-0.3122327768788121,0.10017123287671233,0.35283251231527096,False
ma_crossover,bb_reversion,trend,mean-reversion,True,-0.3206974115909624,0.09957446808510638,0.3485221674876847,False
grid,adx_trend,mean-reversion,regime-filter,True,-0.32438686797672933,0.0019743336623889436,0.3774630541871921,False
ts_momentum,stochastic,momentum,oscillator-reversion,True,-0.3276160561330353,0.15984848484848485,0.3171182266009852,False
vwap_reversion,adx_trend,mean-reversion,regime-filter,True,-0.3309438162646477,0.0,0.4605911330049261,False
ma_crossover,vwap_reversion,trend,mean-reversion,True,-0.34386171575245134,0.1529503105590062,0.32820197044334976,False
ts_momentum,vwap_reversion,momentum,mean-reversion,True,-0.34560367537164594,0.18328445747800587,0.31403940886699505,False
vwap_reversion,vol_regime,mean-reversion,regime-filter,True,-0.35599362931477857,0.06475485661424607,0.3774630541871921,False
grid,dual_momentum,mean-reversion,momentum,True,-0.35727154665780225,0.18475073313782991,0.31527093596059114,False
zscore,vol_regime,mean-reversion,regime-filter,True,-0.36556158599668387,0.017112299465240642,0.4341133004926108,False
